,Sentence,label_word,label
19636,혹시나 우리 가족들이 나중에 암에 걸리면 치료 비를 감당 할 수 있을지 모르겠어,부정,1
19637, 시발 이 새끼 존나 웃기네,욕설,2
19638,방학 동안 열심히 만든 미술 수행평가 작품을 동생이 망가 뜨 리는 일이 있었어,부정,1
19639,명치 브이넥 실화냐 고  개토 쏠리 네 씌 5 발,욕설,2
19640,좋은 일 했고 복지 단체에 기부 할 때는 필요한 곳 복지 단체 직원과 동행 후 직접 사용 할 단체 및 개인에게 수고 스럽지만 일일이 나눠주는게 좋은 판단인거 같네요 얼마 전 뉴스에서 복지 단체에서 기부 물품 집에 가져가고 개인이 사용하고 바자회 열어 판매 금 횡령하고 하는 뉴스 나왔습니다 다음에도 기부 하신다니 고생 스러워도 직접 기부 영상 보고 싶네요 공감 구독 누르고 갑니다,긍정,0
19641,지랄을 한다,욕설,2
19642,직장 열심히 다녔는데 남은 게 없는 것도 없고 위암 판정도 받았어 절망적이야,부정,1
19643,입 열기 전엔 오디오 좀 채우고 입좀열라고 했는데 입여니까 더 역겨워서 못 보겠네,욕설,2
19644,우리 가족 분위기는 화기 애애 해서 좋아,긍정,0
19645,큰 일 하셨습니다,긍정,0
19646,아 좋다,긍정,0
19647,아니 노예 해방 시켜 준 일본한테 고마운거면 니들이 일 본 국민이 될 기회를 박탈 해 버린 미국은 왜 빠는거냐고 ,욕설,2
19648,나는 자전거 동호회에서 활동하고 있는데 사람들이 다 들 나를 오십대로 봐,긍정,0
19649,성태씨 멋있다,긍정,0
19650,이게 나라냐 자신의 의견조차 내지 못 하게 입을 틀어막으려는 게 자유 민주주의 국가가 맞냐,욕설,2
19651,예전과는 다르게 몸도 자꾸 불어나고 쉽게 빠지지도 않아서 건강을 자꾸 염려 하게 되네,부정,1
19652,재택근무가 더 마음이 편해서 좋아,긍정,0
19653,또 다시 구직을 해야 할 것 같아 이번에도 취직에 실패해서 상처 받았어,부정,1
19654,아들은 나에게 용돈만 달라고 해서 내가 돈 버는 기계가 된 것 같아,부정,1
19655,멋있다는 말밖에,긍정,0
19656,은퇴하고 아픈 곳은 없지만 건강이 걱정이야,부정,1
19657,숨쉴한  귀엽노 ,욕설,2
19658,둘다 병신,욕설,2
19659,우리 반에는 왕따 주 동자가 한 명도 없어서 되게 좋아,긍정,0
19660,와 자동 재생으로 듣다가 딱 꽃히는 목소리가 들리길래 하던 공부에 집중을 잃어버렸습니다 감사합니다,긍정,0
19661,역시 다 같은 마음이네 요  저도 이게 3 집 중에서 최애 곡이에요  무 반주 부분 나올 때마다 하 오빠 사랑 해 노래방에서 부를건 어떻게 알고 이런 컨셉을   장범준씨 가수 안 했으면 뭐 하셨을랑 가 응 가수 해주세요 사랑 해요 음악 천재 음악 이즈 붬준 좡 ,긍정,0
19662,요실금이 온 순간 어디 선가 모르는 수치심이 몰려왔어,부정,1
19663,남자친구가 내 친구와 바람을 피우고 있다는 걸 알게 되었어,부정,1
19664,형 아직도 순위권에 있어 형은 역시 최고야,긍정,0
19665,아무리 생각 해도 내 친구들 중에 내가 제일 잘생긴 것 같아,긍정,0
19666,남편이 의처증이 있어서 무서워,부정,1
19667,차별금지법 폐해에 대해 공감 하도록 더욱 현 실감 있게 만들어지길 기원 합니다 이미 법으로 통과 된 나라에서 성적 혼란과 가정 파괴 반대 하는 자에 대한 역차별과 인권 탄압 등 심각한 문제가 벌어지고 있습니다,욕설,2
19668,불륜은 남편이 저질렀는데 증거가 없어서 위자료를 받을 수 없다니 억울해,부정,1
19669,경찰은 범죄라 확정 해서 검찰에 넘겼으나 기소유예 반 의사 불벌죄 왜 만든 건가 검사 니 딸이 당했어도 참작 해서 기소유예 판결 가능하냐 개 검사,욕설,2
19670,이 젠 내가 야단을 쳐도 가족들이 겁 먹지 않아,부정,1
19671,눈물난다 좋아서,긍정,0
19672,내 건강에 대해 회의 감이 들어,부정,1
19673,노무현 실루엣 이면 뭐 어쩌라구 놈 현이 신이냐 아주 어거지네,욕설,2
19674,오초희님 잘 못 한거 없습니다 수지도 한 남충한테 마녀사냥 당한거 아시죠 한 남충 수준 그러 려니하고  개무시 하세요,욕설,2
19675,조용한 장소에서 기침이 멈추지 않아 사람들이 다 나를 쳐다보았어,부정,1
19676,모닝스타로 마구니 의 입을 으 깨고 싶노,욕설,2
19677,비 오는 날에도 폐지를 줍다가 폐결핵이 재발 했어,부정,1
19678,시스템을 짜야 한다는 건 누구라도 알고 있는 뻔한 답에 지나지 않는데도 저 개새끼가 꾸역꾸역 반복 하는 것은 다음 명제를 위 한 거다,욕설,2
19679,어버이날에 나에게 카네이션을 달아주는 아이들의 모습에 보람을 느껴,긍정,0
19680,나를 괴롭히던 애들이 학폭위에서 모두 징계 처분을 받았어,긍정,0
19681,오늘 중요한 업무가 있어서 어머니 병원을 못 갔어,부정,1
19682,요즘 날 괴롭히는 애들이 없어졌으면 좋겠다는 생각이 들어,부정,1
19683,마음만은 사랑 하는데 재정적인 능력이 없어서 결혼식을 못 하게 됐어,부정,1
19684,건강하세요 ,긍정,0
19685,갱년기 때문에 더워서 그런지 자꾸 신경질이 나네,부정,1
19686,작가는 현실성 제로인 듯 후 덜덜 재결합 결혼 생활중 다른 여자 몸과 마음을 주물렀던 전남편과 소 오름,욕설,2
19687,아니 이딴 걸 뭘 광고를 하고 지럴인지 너 혼자 알아도 되는걸 우리가 니 백 반증까지 기사로 봐야되 설사 변비도 말 할거니 고만해라 쫌,욕설,2
19688,역시 얘네도 썩은 동아 줄이네,욕설,2
19689,내가 함께 진행한 팀 프로젝트에서 내 이름만 적혀있지 않아 당황 스러워,부정,1
19690,내가 그 친구를 좋아한다는 걸 내 친구들이 알게 되면 모두가 떠날 것 같아,부정,1
19691,씨발 존나 이쁘네,욕설,2
19692,학교에서 왕따를 당하고 있다고 말 했지만 가족들은 별로 관심이 없어,부정,1
19693,화가 나서 남자친구에게 일방적으로 그만 만나자고 했던 것이 마음에 걸려,부정,1
19694,저 년만 그런게 아니라 일게이들도 평상시엔 저럼요,욕설,2
19695,친구도 못 만나게 하고 집에 가두어놓는 아빠에게서 벗어나고 싶어,부정,1
19696,역시 홍진영 입니다 항상 힘내시길 바랍니다,긍정,0
19697,애인이 나의 집착이 부담스럽다고 말 해서 속상해,부정,1
19698,개독 무당 대 깨문 정신병자,욕설,2
19699,오늘은 너로 정 했다,욕설,2
19700,딸이 내 주머니에서 나온 스카프를 보고는 외도를 의심하고 있어서 억울해,부정,1
19701,시험 중에 다른 친구 시험지를 커닝 했는데 선생님한테 들킬까 봐 무서워,부정,1
19702,숏 박스 싱글벙글 웃겨 듀오 별놈들 팬 입니다 개그맨들이 이렇게 뭉쳐서 으쌰으쌰 하는 모습 보기 좋아요 영상 재미나 퀄리티도 역시 개그맨들이라 우수하네요 항상 이렇게만 해주세요,긍정,0
19703,오늘 기분 좋은 약속이 잡혀 집에 늦게 들어가려고,긍정,0
19704,셀러브리티 래서 당연히 자기 얘기인 줄 알았는데 오히려 우리에게 넌 나의 셀러브리티라고 말 하는 노래 일줄이야 아이유는 항상 내가 하나를 생각 할 때 열을 생각하고 사랑과 위로를 아낌없이 나누어주는 것 같다 가사도 예쁘고 멜로디와 목소리 모두 완벽해  항상 나를 놀라게 한다 아이유는,긍정,0
19705,고양이들은 행동이 느리고 움직임이 적은 어르신들 좋아함 귀찮게 하 는걸 싫어하고 귀찮게 하 는걸 좋아함 귀찮게 하면 발톱 세움 오면 안아주는게 좋음 직접 안아주는거보단 적당한 무관심을 편안해 함,긍정,0
19706,난 나이 많은 사람이랑은 못 살 것 같아 아무리 돈 많아도,욕설,2
19707,발랐으면 인성 질은 기본이지 과거 비등 했던 적이 무너져서 앙탈 못 부리고 마음대로 할수 있게 되었는데 ,욕설,2
19708,별 지랄을 다 하고있네 ㅂ 새끼  지금부터는 투표 독려 이외의 모든 말은 다 선동이다 이 이 새끼도 당연히 선동이고,욕설,2
19709,나이가 들면서 얼굴에 기미와 주름이 자꾸 생기니 신경이 쓰여 미치겠어,부정,1
19710,워 좋아요,긍정,0
19711,기사 하단의 좋아요 싫어요 슬퍼 요는 의미 없지 않냐 존나게 슬프고 가슴 아픈 기사의 내용이지만 이 기사를 메인으로 올리고싶다고 판단 하는 새끼들은 그 슬픈 기사에 좋아요 를 누를테니 ㅄ 같이 기사 하단 조아요 시러요 같은 논리는 적지말자,욕설,2
19712,어려운 프로젝트를 진행 중인데 나를 응원 하는 사람이 한 명도 없어서 슬퍼,부정,1
19713,내 친구는 피부 나이가 젊게 보여,부정,1
19714,개독교가 얼마나 사이비종교인지는 일본을 보면 알수 있음  일본은 개독교가 없는 나라인데 지금까지 미국 다음으로 세계 최고 경제 대국 임 ,욕설,2
19715,온종일 회사에서 상사에게 시달려서 술집에 들러 술 한 잔 했더니 가족 생각이 났어,부정,1
19716,야구를 하다가 팔이 부러졌던 손 주가 깁스를 풀게 돼서 좋아하는 치킨 집을 예약을 해 놓았어,긍정,0
19717,군대 초반에는 아무 생각 없다가 군대 끝 자락에 일찍 군대 온거 존나 후회 했는데 시발 ,욕설,2
19718,내가 중간고사 성적이 좋아서 선생님께 예쁨을 받는 걸 친구들이 싫어해,부정,1
19719,아내와 나는 아이가 없어도 지금 충분히 만족해,긍정,0
19720,회사에서 중요한 큰 프로젝트를 나 혼자 하게 되니 솔직히 두려워,부정,1
19721,집에서 일 하던 중에 여자 친구 때문에 노트북이 떨어져 고장 나서 슬퍼,부정,1
19722,영상 이 거 딱 한번 보고 구독 하고 갑니다 멋있어요,긍정,0
19723,당뇨병 걸려서 뒤진 놈 아니노,욕설,2
19724,한국  또 나왔군  이번엔 주예지다 이기야 말 한마디 잘 못 했어 인성이 안됬어 그럼 모두 달려들어 저년을 죽이라 이기야,욕설,2
19725,이틀 뒤가 수술인데 마음이 영 우울하네,부정,1
19726,한 명 남은 친구가 암에 걸렸다는 소식을 들었는데 세상에서 고립 된 느낌이네,부정,1
19727,세상에나 추위에 죽 어간 새끼 냥이를 살리신 아버님은 기적을 이루셨군요 감사 합니다,긍정,0
19728,수술 후의 내 상태를 보는 데 패혈증마저 걸릴까 봐 두려워,부정,1
19729,실제로는 결혼하고도 남겠다 이쁘니까 요,긍정,0
19730,이제 가족들 모두 본인 생활이 있다 보니 집에는 늘 나만 있어 몸이 아픈데 챙겨줄 사람도 없고,부정,1
19731,고 졸도 못 한 새끼가 당연히 면접 떨어지지 정신병자 새끼,욕설,2
19732,교대를 해야 하는데 매번 지각 하는 다른 아르바이트생 때문에 일을 더 해야 해서 힘들어,부정,1
19733,한 50만 썻으면 양반이지  꺼억,욕설,2
19734,당연한 전역 결정을 한 걸 왜 딴지냐,욕설,2
19735,장기 연애부터 애독자 시작 했습니다 요즘 공중파에서도 많이 나오시네요  그리고 숏 박스 분들의 마지막이라고 생각하고 도전 하신 이야기 듣고 감동 했습니다 노력하고 인내 하면 모든 건  때 가 있는 것 같아요 기성 개그맨 개그우먼보다 참신하고 멋집니다 끝까지 응원 드릴게요 파이팅,긍정,0
19736,나이는 들어가는데 무슨 운동이라도 해야 하지 않을까 생각이 들어,부정,1
19737,간절한 손길에 아기 고양이가 돌아왔네요  감동 입니다 집사님 복 받으세요,긍정,0
19738,어제 술자리에서 옆에 앉은 지인이 내 고향 사람들을 싸잡아서 욕 하는거야,부정,1
19739,헐 이곡이 제일 급하게 만드신거라니 노래가 새 벽감성에 듣기 좋은 것 같아요 2 번밖에 안 들었는데 벌써 흥얼흥얼 하고 있네요 히든싱어 탈락 하신거 아쉬워요  흐엉 팬들은 거의다 맞췄는데도 2 라운드에서 떨어지 신게 넘 아깝네요 저두 보면서 투표하고 방송 보고 나서 맞았길래 속으로 엄청 좋아했는데 팬들은 거의 다 맞췄으니 넘 슬퍼 안 하시면 좋겠어요  오늘 방송 재밌게 잘 봤어요 해 맑은 소년 같은 모습 보면서 흐뭇했고 항상 나오시는 그 엉뚱함에 많이 웃었어요  노래 설명 다 들 꼭 읽어 보세요 귀여 우신듯  탈락 한 거는 아쉽지만 이런 좋은 신곡이 나온거는 좋은 것 같아요 요즘 날씨가 많이 추운데 감기 조심하시고 항상 건강하세요 앞으로도 응원 할게요,긍정,0
19740,그리고 나 홍어 아니다 내가 쓴 글 정독 해봐라 이기야,욕설,2
19741,애교 덩어리다 끼가 넘친다,긍정,0
19742,광떡이가 되면 알아서 들 하이 소,욕설,2
19743,사귄지 얼마 안 된 연인과 얼떨결에 결혼을 하게 되었어 신혼여행을 다녀오자마자 임신을 하게 되어서 당황 스러워,부정,1
19744,좋아하는 과목이 있는데 이번 시험에서 백 점을 맞았어,긍정,0
19745,공무원 시험 일 일 순위인데 아르바이트까지 하려니 힘들고 지쳐,부정,1
19746,내 생일 선물로 아들내미가 안마 의자 사준다고 했는데 까먹고 안 사줘서 조금은 실망했어,부정,1
19747,와 이 때 제일 좋았는데 허 팝님 만나 서 싸인 받았는데 와 허 팝님 절 기억 하실진 몰르지만 아무튼 이 때 좋은 추억이 되었어요 사랑 해요 허 팝님,긍정,0
19748,응답하라 1997을 좋아했는데 또 하나의 감동으로 기억 하겠네요 영상 잘 봤습니다,긍정,0
19749,숏 박스 싱글벙글 채널 둘다 흥 해라 잼있게 보는 채널들 ,긍정,0
19750,스타 유명 햇었 는데 마 xx 땜에 선수들 싸 그리 망햇지,욕설,2
19751,레아 미만 잡  총밖에 못 쓰는 년이 공주 지위 하나로 오더 존나 내림,욕설,2
19752,건강만큼은 자신 했는데 요즘 자주 어지러워,부정,1
19753,내 건강을 상담 해 주는 신뢰 할 수 있는 의사 선생님이 계셔서 좋아,긍정,0
19754,홍진영 언니 팬이에요 ,긍정,0
19755,도대체 누굴 생각하며 떨리게 잠 못잔게 언 제 쩍이야 이 젠 그런 감정이 안 생기고 하고 싶지 않다 지금이 좋아 이 노래 들으며 아 나두 이럴 때가 있었지 라며 회상 하는것두 좋구,긍정,0
19756,개구라 아니냐 이만갑 보니까 강명도 북한 존나게 비판 하던 김일성이 김정은이 이러면서 ,욕설,2
19757,친구가 돈을 빌려 달라고 했는데 거절 할 수밖에 없어서 마음에 걸리네,부정,1
19758,이혼 녀 오정연이랑 강타는 안 어울림 오정연이 높은 곳을 봤네,욕설,2
19759,민족 겨례를 씨발 진짜,욕설,2
19760,장범준 오빠 노래 최고,긍정,0
19761,시 팔 새끼들이 말 하는 뽄 새 보이 밥 빌어 쳐묵겄다 정권 바뀌니 저 거세상인 줄 아 네,욕설,2
19762,내가 말 하나라도 잘못 하는 날에는 친구들이 나를 떠날까봐 불안해,부정,1
19763,나만 빼놓고 친한 친구들이 단체로 이 박 삼일 건강 캠프에 신청 해 두 어서 서운해,부정,1
19764,남편이 전에 바람을 피웠어 솔직히 정이 다 떨어진 것 같아,부정,1
19765,내가 죽고 난 뒤에 장례식장이 텅 비어 있을 생각을 하면 당황 스러워,부정,1
19766,하 옛날 쥐 순이 영상 생각나면서 행복 회로 와 바박 돌렸는데 ㅂ,욕설,2
19767,매일 페북 영상 보고 구독 안 하다가 이 거 보고 감동 받고 멋진 분이구나라 는걸 느끼고 유튜브까지와 서 구독 하고가요 다 들 자기 먹고 사고 하기 바쁜데 이런 분들이 넘쳐 났으면 하는 마음이에요,긍정,0
19768,딸이 오늘 손녀를 낳았대,긍정,0
19769,결혼 하려고 막상 마음을 먹으니까 회의 감이 들어,부정,1
19770,직업 군인 레알 이노 남초 직업군일수록 눈치 볼 사람도 없고 자정작용도 안되서 더 더욱 더럽다고 생각 하면 되노,욕설,2
19771,생명의 손길 따뜻하고 가슴 찡해지는 영 상이네요,긍정,0
19772,페미 세상이라 이 게다 재앙 이 탓이다,욕설,2
19773,들을수록 좋다,긍정,0
19774,건강과 관련 해서 상처가 되는 일이 있어,부정,1
19775,재앙이 한 건햇노,욕설,2
19776,야호 이 젠 맘 놓고 학교 갈 수 있겠어 선생님이 돈 뜯어가던 애들을 혼내주셨거든,긍정,0
19777,동네 할머니가 나한테 계란을 던지며 지독하게도 오래 산다고 역정을 냈어 화가 나,부정,1
19778,걍 짱깨랑 다를게 없음  오히려 더하면 더했지 절대 덜하지 않음  존나 천박하고 교만하고 집단 주의적 사고에서 영원히 머물러 있는 병신 민족  가끔 나타는 선지자들 덕에 그나마 유지 되오던게 이제 그마저도 나올수가 없는 사 회임 ,욕설,2
19779,고양이가 이뻐서 인기 많은거야 걸뽀가 이뻐 서야 둘다 이쁘네,긍정,0
19780,보석 같아서 아껴서 꽁꽁 깜 춘다는데 여자가 돌맹이냐 사람이지 보석 이면 더 보여주면서 자랑하고 싶지 않냐 왜 눈만 보여줘,욕설,2
19781,허 팝님 대단하십니다 이번 영상 보고 구독 신청 했습니다 구독 자수 500만 기원 합니다,긍정,0
19782,이노래 엄청 좋네요 가사 따라 부르면서 머릿속으로 상상 해본 적 처음 좋아요,긍정,0
19783,좌파 종북 정권의 민낮 영영꺼 지지 않는 유황 불 기름 솥에 떨어질것,욕설,2
19784,저 세 끼들이 어떻게 무너지고 남은 인생과 주변이 끝장 나는지 꼭 지켜본다 시발,욕설,2
19785,니가 민폐인걸 지금 알앗니,욕설,2
19786,웃고 간다 병신아,욕설,2
19787,아직도 건강이 나빠지는 게 걱정 돼서 영 양제를 챙겨 먹고 있어,부정,1
19788,예쁘고 노래도 좋고 춤도 멋지고 구독 눌르고 갑니다 진짜로 노래 넘 좋당 ,긍정,0
19789,기침이 잦아서 병원에 가니 만성 기침 진단을 받아 빨리 낫기 힘들대,부정,1
19790,이 지 지배 젖을 잘라 버리든지 해야지 미성년 자식 키우는 부모 입장에서 애 볼까 무섭고 댓글 더러운 것도 꼴도 보기 싫다,욕설,2
19791,대리 때문에 항상 당황 스러워 왜 꼭 새로 들어온 여 사원들에게만 관심이 많은지,부정,1
19792,평생 가족을 위해 희생 했는데 이제 남은건 여러가지 병들 뿐이야,부정,1
19793,지인이 이혼 해서 혼자 살다가 고독 사했대 갑자기 들은 거라 당황 스러워,부정,1
19794,아 이분 영상 몇번 봣 엇 는 뎅  이 영 상보고 바로 구독 눌러 드려용 멋지십니다,긍정,0
19795,메 갈은 정신병 입니다,욕설,2
19796,대단해요 예전부터 봐 왔는데 이렇게 꺼지 성장해서 잘 되서 이렇게 기부까지 하는 모습 뭔가 부럽 기도하고 머 찌네요 항상 보고있습니다 화이팅 하세요,긍정,0
19797,집에서 빈둥대던 아들이 돈을 벌어오겠다는 쪽지만 남긴 채 집을 나갔어,부정,1
19798,친구들이 모였다는데 내가 빠져있으면 왠지 모르게 불안감이 들어서 힘들어,부정,1
19799,나는 아이유와 사랑에 빠졌다,긍정,0
19800,이래서 못 사는 집 년들은 일단 걸러야 함,욕설,2
19801,좆 같은 년들만 골라놧네,욕설,2
19802,얼마 전 몸살로 열이 많이 나서 출근을 하지 못 했어,부정,1
19803,직장 동료가 한 달 동안 내 차를 얻어 타면서 고맙다는 인사 한마디가 없어서 조금 화가 나,부정,1
19804,병원에서 엑스레이 촬영을 했는데 무릎 연골이 다 닳아서 인공 관절 수술을 받아야 된다고 하네,부정,1
19805,예전엔 사소한 걸로 도 즐거웠는데 같은 친구들을 만나도 예전과는 다르다니 슬프다,부정,1
19806,졸업사진 찍는 날 친구들 끼리 밥 못 먹고 나만 혼자 먹었더니 낙담이 돼,부정,1
19807,건강 생각 하면 외로워,부정,1
19808,고양이가 무슨 종이에요 귀엽다,긍정,0
19809,저 시절에 대학을 디녔다면 엘리트인데 대단하십니다 그리고 존경 합니다 건강하세요 ,긍정,0
19810,766억 기부는 대단하시다 7660원 기부 하는 것도 고민 하는 사람이 얼마나 많은데 존경 합니다,긍정,0
19811,바퀴벌레들은 스물 스물 기 어나 올 때 조져야 합니다,욕설,2
19812,목소리 호흡 좋다,긍정,0
19813,개냥 이 같기도 하면섴  귀엽다,긍정,0
19814,혼자 서도 잘 산다고 보여주고 싶은데 사실은 외로워,부정,1
19815,홍진영언니 항상 응원 합니다,긍정,0
19816,찔러 달라고 저러는거노 가서 염산 붓고 디룩 디룩 지방 낀 배에 창 꽂으면 되는 쀼젤 이노 문,욕설,2
19817, 씨발,욕설,2
19818,시력이 안 좋아서 눈 수술을 하고 난 뒤 돋보기 안경이 없어도 신문을 읽을 수 있어서 행복해,긍정,0
19819,Ost 때문에 드라마 정 주행 하기는 처음이네 언덕 나무 좋다 ,긍정,0
19820,가족 여행을 와서 좋은데 딸이 남자 친구랑 전화만 해서 속상해,부정,1
19821,오늘도 머리가 한 움큼 빠졌어 이러다 내 머리는 다 빠져 버릴거야,부정,1
19822,회장님 존경 합니다 오래오래 건강하게 살아 주세요 대한민국은 희망이 있습니다,긍정,0
19823,티원 행복하자,긍정,0
19824,인공 달팽이관 수술을 하고 나서 아내가 하는 말을 모두 알 아들을 수 있어 기뻐,긍정,0
19825,아무리 아이라도 아이가 잘못 해서 일어난 사고를 책임지라고 하는건 한 거다 나 같아도 노 키즈 존만 들것 같다 차라리 키즈 카페를 가는게 낫다,욕설,2
19826,돈도 궁 한 데 딸이 자꾸 성형수술을 시켜 달라고 하니 스트레스 받네,부정,1
19827,내가 해고를 당했는데 남은 다른 직원들이 나를 어떻게 생각 할까,부정,1
19828,곧 퇴근 해야 하는데 상사가 나에게 일거리를 들고 오네 화가 나,부정,1
19829,관 종이네 실수 할 걸 해야지 딱 보니 과격하게 짜증 부리는거네 보기보다 승질 더러운듯 애는 벽에 똥 칠할 때까지 살 인간이라는 데 엄마 걸고 말 하는 애 엄마를 걸겠어 오래전에 죽은 전남친 일로 죽을 여자로 보이디,욕설,2
19830,언니 이뻐 진쯔,긍정,0
19831,이루 태진아 꼭두각시 말인가,욕설,2
19832,암에 걸려서 우리 딸의 결혼식도 못 보고 죽을 것 같은데 슬퍼,부정,1
19833,나도 75 인치 사려고 요새 플스 하는데 화면 좆만 해보여서,욕설,2
19834,무턱 대고 아무나 믿어서는 안 되겠어 슬프지만 이 것이 현실이야,부정,1
19835,멋지당,긍정,0
19836,음 후 장적 출 가능할듯 부랄 터뜨리 기도 가능하노,욕설,2
19837,여선생 생긴거 보고 빵터졌다  와 싑  평생 혼자 살 관상이 랄 까 ,욕설,2
19838,노래 중독성 있다 ,긍정,0
19839,다수 자의 인권은 철저히 무시하고 그 넘의 소수자 인권 타령 ㅉㅉ,욕설,2
19840,사무실 옆자리 남 직원이 나를 좋아하는 것 같아,부정,1
19841,저 래서 똥꼬 충들은 뒤질 때까지 물고 뜯어야 된다 이기야 보지들이 고생고 생해서 인권 올려놓으면 저 새끼들이 다 후퇴 시키노 젠 신도 마찬가지 병신 장애 좆 새끼들,욕설,2
19842,잘 씻지도 않는 오빠 방에 들어갈 때마다 냄새가 심해서 구역질이 날 것 같아,부정,1
19843,몇 년 동안 유학을 준비 했는데 아빠 사업이 망해서 못 가게 된 게 슬퍼,부정,1
19844,유투브 추천 영상 따라서 왔는데 유투브 하길 잘 했단 생각이 들 정도네요 예쁘신 데 노래를 잘 부르셔서 놀랐어요 이게 사람의 목소리인가 싶을 정도네요 매일 와서 듣고 있어요 다른 노래 커버도 듣고 있는데 무슨 노래를 부르셔도 찰떡이네 요 좋은 영상 많이 올려주셔서 감사합니다,긍정,0
19845,선거는 국회의원 이하나 당신들이 아무리 날뛰어도 국민 이 투표로 심판 한다 국민이 바보로 이나 홍콩 보았을것이다 보이나 봤나 국민을 우롱 하면 그만큼의 죄을 받는다 두 고 보시라 지금이야 권력 잡고있으니 마음대로 하겠지만 국민이 바보가 아니다,욕설,2
19846,역대급 개 노잼 영상 ,욕설,2
19847,얼마 전에 화분을 들다가 허리가 삐끗 했어 그래서 꼼짝도 못 하고 있어,부정,1
19848,하 숏박스랑 바퀴 달린 입 오늘 올라왔다 행복해,긍정,0
19849,아내가 골다공증 때문에 산을 못 가서 매일 나랑 산책 하러 가자고 해 솔직히 귀찮아,부정,1
19850,인트로 좋아 바꾸지 마여,긍정,0
19851,애기가 울 수도 있고 뛸 수도 있지 근데 그걸 방치하고 애가 그럴수도 있지라는 개 소리하는 부모 문제,욕설,2
19852, 시발 역시 미개하네,욕설,2
19853,저 새끼들 전부 싸잡아 북한 아오지 탄광으로 보내면 재앙이 일 잘 했다고 칭찬 해주마,욕설,2
19854,이야 좋다 ,긍정,0
19855,응원 안한 다 이용진 건방져 보인다 주변에 꼭 용진이처럼 근거 없는 자신감으로 뭉친 애들 꼭 있다 난 그런 애들 보면 성실히 아구창을 날린다 용진이 만나면 명치 존나 쎄게 한 대 쳐 맞는다 기대해라,욕설,2
19856,빛투 물 타기냐 한고은 연 얘 경력 화려해서 한참 놀다가 먼 눔의 애,욕설,2
19857,우리 반 애들 중 아무도 나를 친구로 생각 하지 않아 슬퍼,부정,1
19858,들을수록 더 좋아지는 노래,긍정,0
19859,내 몸이 알레르기에 약해,부정,1
19860, 돼지들 표가 선동 잘 되니 마음에도 없는 공 약 한 건데 그걸 믿었나,욕설,2
19861,유서 비슷한 에스엔 에스를 남기고 연락이 없는 친구에게 열 번이 넘게 전화를 했어,부정,1
19862,페미가 무슨 남성혐오인 줄 아 나 봐 댓글이나 배웠다고 서울대 갔다는 애들이나 무슨,욕설,2
19863,이번에도 임용고시에 낙방 해서 좌절 감이 들어,부정,1
19864,저 시 끼들 본색을,욕설,2
19865,공부를 많이 했더니 머리가 아파,부정,1
19866,다음 세대를 위해서 우리가 기도 해야 합니다 악법인 포괄적 차별금지법을 막아 냅시다,욕설,2
19867,내 남편이 나와 가장 친한 친구와 바람을 피우는 것을 나만 모르고 있었다는 게 충격이야,부정,1
19868,나 주위에 아무도 없고 외로워,부정,1
19869,씨발 만 베 받은것 중에 차렷 아 재 아들하고 김대중하고 싸우는거 파이날판타지 게임을 이용 하여 합성 한 거 그거 부캐 동원 7 개 ㅇㅂ 준거 생각나네,욕설,2
19870,병신 조선처럼 인터넷 검열 통제 안 하는 점도 있음,욕설,2
19871,천재 같아  왜케웃겨,긍정,0
19872,소시 서도 쩌리 였는데 솔로 나온다고 뭔가 달라지나,욕설,2
19873,노래 넘 좋아요,긍정,0
19874,아는 사람이 건강했는데 교통사고로 억울하게 죽었대,부정,1
19875,가끔 건망증이 있을 때마다 아내가 치매 조심하라고 놀려서 화가 나,부정,1
19876,면접에 떨어질 거 같아서 짜증나,부정,1
19877,주변 사람들이 자꾸 아파서 마음이 무겁고 불안해,부정,1
19878,아이유 노래도 잘하 넹  노래 짱 좋아 진심,긍정,0
19879,이렇게 커피 한잔 하는 여유가 참 좋네,긍정,0
19880,기부 하시는 분들이 똑같이 하시는 말씀이 1 돈은 주변 남들만큼 쓸만큼만 있으면 됀다 2 건강과 가족 행복이 최고다 저 도 죽을 때 꼭 전 재산 기부 하겠습니다,긍정,0
19881,열차가 탈선 했다고 해서 걱정 했는데 다행이네,긍정,0
19882,보이니 그 유일함이 얼마나 아름다운지 말야 ,긍정,0
19883,멋지십니다 요즘 사회가 이 기적인 마인드를 가지고 살아야 손 해안 본다는 마인드를 강요 하는 시기에 이렇게 서로 가진것을 나누는 것도 좋다라는 마음이 따뜻해지는 영상 감사합니다,긍정,0
19884,라커룸 좋다,긍정,0
19885,냥이 보고 힐링 받 고냥이 주인 보고 힐링 받고  좋다 ,긍정,0
19886,윽 내가 제일 싫어하는 성 to the 괴,욕설,2
19887,임종을 앞두고 변호사와 유언장을 작성 하는데 싸우는 자식들 때문에 골치가 아파,부정,1
19888,결혼 예산 때문에 하루도 빠짐 없이 남자 친구와 싸워서 괴로워,부정,1
19889,오늘 동생과 싸우다가 몸에 상처가 났는데 할머니는 나한테 만 화를 냈어,부정,1
19890,운동을 육 개월 동안 열심히 했는데 몸무게가 더 늘었어,부정,1
